Sample_ID,Latitude_deg_SAR,Longitude_deg_SAR,Incidence_Angle_deg_SAR,Ground_Range_m_SAR,Slant_Range_m_SAR,Sat_Pos_X_m_SAR_OAT,Sat_Pos_Y_m_SAR_OAT,Sat_Pos_Z_m_SAR_OAT,Power_LH_DFSAR,Power_LV_DFSAR,CPR_DFSAR,DOP_DFSAR,Reflectance_OHRC,Elevation_m_TMC2,Slope_deg_TMC2,Reflectance_IIRS_1500nm,Reflectance_IIRS_2000nm,IIRS_Band_Ratio,IIRS_H2O_Absorption_Depth,Hazard_Class_Label
F2_7770,-88.2084,-150.5429,23.58,35671.69,93387.45,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.8,0.5,,,,,safe_flat
F2_7771,-88.2113,-149.9403,23.92,36247.86,93619.99,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7772,-88.2141,-149.3347,24.25,36825.18,93856.14,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7773,-88.2166,-148.737,24.58,37393.22,94091.54,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7774,-88.2189,-148.1273,24.92,37971.26,94334.17,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.6,,,,,safe_flat
F2_7775,-88.2211,-147.4877,25.27,38576.03,94591.32,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7776,-88.223,-146.9069,25.58,39124.02,94827.22,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7777,-88.2247,-146.2736,25.92,39720.3,95087.01,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7778,-88.2263,-145.6313,26.27,40323.9,95353.24,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7779,-88.2111,-150.3952,23.67,35819.1,93446.65,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.8,0.5,,,,,safe_flat
F2_7780,-88.2139,-149.8052,24.0,36382.3,93674.71,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7781,-88.2166,-149.1947,24.34,36963.32,93913.11,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7782,-88.2191,-148.5901,24.67,37537.04,94151.62,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7783,-88.2213,-147.9936,24.99,38101.55,94389.29,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.6,,,,,safe_flat
F2_7784,-88.2235,-147.3376,25.36,38720.95,94653.44,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7785,-88.2253,-146.7775,25.65,39248.51,94881.19,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7786,-88.2272,-146.0859,26.03,39898.75,95165.37,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7787,-88.2286,-145.49,26.35,40457.98,95412.82,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7788,-88.2135,-150.2975,23.72,35918.53,93486.69,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7789,-88.2165,-149.6623,24.08,36523.87,93732.5,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7790,-88.2191,-149.0587,24.41,37097.39,93968.57,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7791,-88.2216,-148.4465,24.75,37677.33,94210.41,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7792,-88.2238,-147.8328,25.09,38257.24,94455.35,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.6,,,,,safe_flat
F2_7793,-88.226,-147.1798,25.45,38872.74,94718.71,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7794,-88.2276,-146.6315,25.73,39388.5,94942.05,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7795,-88.2295,-145.9351,26.12,40042.27,95228.61,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7796,-88.2308,-145.3468,26.42,40593.53,95473.23,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7797,-88.2163,-150.108,23.84,36105.31,93562.17,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.8,0.5,,,,,safe_flat
F2_7798,-88.2191,-149.5136,24.17,36670.77,93792.67,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7799,-88.2216,-148.9144,24.5,37239.07,94027.36,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7800,-88.2239,-148.3254,24.82,37796.17,94260.35,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.5,,,,,safe_flat
F2_7801,-88.2263,-147.6628,25.19,38421.29,94525.2,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.6,,,,,safe_flat
F2_7802,-88.2283,-147.0364,25.53,39010.78,94778.24,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7803,-88.23,-146.4588,25.83,39553.21,95013.88,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7804,-88.2317,-145.7976,26.19,40173.03,95286.39,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7805,-88.2159,-150.5934,23.57,35648.83,93378.29,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.9,0.5,,,,,safe_flat
F2_7806,-88.2189,-149.9735,23.92,36239.39,93616.55,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.8,0.5,,,,,safe_flat
F2_7807,-88.2217,-149.367,24.26,36815.31,93852.08,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7808,-88.2242,-148.7691,24.58,37381.38,94086.61,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7809,-88.2263,-148.2037,24.89,37915.33,94310.56,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.6,,,,,safe_flat
F2_7810,-88.2288,-147.5099,25.27,38568.88,94588.26,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.6,,,,,safe_flat
F2_7811,-88.2307,-146.9041,25.6,39138.06,94833.3,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7812,-88.2324,-146.2751,25.94,39727.93,95090.35,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7813,-88.234,-145.6556,26.27,40307.76,95346.08,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7814,-88.2186,-150.4331,23.67,35808.21,93442.27,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.9,0.5,,,,,safe_flat
F2_7815,-88.2215,-149.8324,24.0,36379.39,93673.52,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.8,0.5,,,,,safe_flat
F2_7816,-88.2242,-149.2313,24.33,36949.25,93907.3,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7817,-88.2267,-148.6046,24.68,37541.55,94153.51,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7818,-88.2288,-148.0481,24.98,38066.23,94374.33,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.6,,,,,safe_flat
F2_7819,-88.2312,-147.3605,25.36,38712.83,94649.95,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.6,,,,,safe_flat
F2_7820,-88.233,-146.7645,25.68,39272.04,94891.41,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7821,-88.2348,-146.1205,26.02,39875.05,95154.95,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7822,-88.2362,-145.5096,26.35,40446.09,95407.54,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7823,-88.2213,-150.286,23.76,35954.7,93501.28,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.9,0.5,,,,,safe_flat
F2_7824,-88.2241,-149.6869,24.09,36523.36,93732.29,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.8,0.5,,,,,safe_flat
F2_7825,-88.2267,-149.0903,24.42,37087.91,93964.65,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7826,-88.2292,-148.4694,24.76,37673.88,94208.96,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7827,-88.2314,-147.8654,25.08,38242.31,94449.0,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.5,,,,,safe_flat
F2_7828,-88.2336,-147.2073,25.44,38860.2,94713.31,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.6,,,,,safe_flat
F2_7829,-88.2353,-146.6239,25.75,39406.71,94949.98,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7830,-88.237,-145.9785,26.1,40010.15,95214.44,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7831,-88.2384,-145.3691,26.42,40578.92,95466.71,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7832,-88.2239,-150.1455,23.84,36094.64,93557.85,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.9,0.5,,,,,safe_flat
F2_7833,-88.2267,-149.5467,24.17,36661.97,93789.06,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7834,-88.2293,-148.9391,24.5,37236.0,94026.09,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7835,-88.2316,-148.3447,24.83,37795.94,94260.26,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7836,-88.2339,-147.6968,25.18,38404.79,94518.17,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7837,-88.236,-147.0571,25.53,39004.39,94775.48,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.6,,,,,safe_flat
F2_7838,-88.2377,-146.465,25.84,39558.22,95016.07,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7839,-88.2393,-145.8296,26.18,40151.43,95276.83,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7840,-88.2234,-150.6391,23.57,35632.49,93371.74,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.9,0.5,,,,,safe_flat
F2_7841,-88.2265,-150.0075,23.92,36231.87,93613.5,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.9,0.5,,,,,safe_flat
F2_7842,-88.2292,-149.4049,24.25,36801.84,93846.53,-71291.14,2493.51,-1820093.21,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7843,-88.2318,-148.7875,24.59,37423.67,94099.19,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7844,-88.2341,-148.1937,24.91,37981.51,94333.46,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7845,-88.2364,-147.5469,25.27,38587.67,94591.27,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7846,-88.2383,-146.9145,25.61,39178.93,94845.99,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7847,-88.24,-146.3123,25.93,39740.91,95091.03,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.0,0.6,,,,,safe_flat
F2_7848,-88.2416,-145.6778,26.26,40331.85,95351.78,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1842.9,0.6,,,,,safe_flat
F2_7849,-88.2262,-150.4835,23.66,35827.25,93444.84,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7850,-88.2291,-149.8667,24.0,36410.86,93681.27,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7851,-88.2317,-149.2785,24.33,36965.73,93909.04,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.5,,,,,safe_flat
F2_7852,-88.2343,-148.6403,24.68,37565.93,94158.66,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7853,-88.2366,-148.0359,25.0,38132.85,94397.51,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7854,-88.2388,-147.3955,25.35,38732.1,94653.2,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7855,-88.2407,-146.7716,25.69,39314.53,94904.85,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7856,-88.2423,-146.1734,26.0,39871.94,95148.58,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.0,0.6,,,,,safe_flat
F2_7857,-88.2439,-145.5162,26.35,40483.14,95419.03,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1842.9,0.6,,,,,safe_flat
F2_7858,-88.2288,-150.3356,23.75,35972.97,93503.57,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7859,-88.2317,-149.7239,24.09,36550.77,93738.43,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7860,-88.2342,-149.1593,24.39,37082.45,93957.32,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.6,,,,,safe_flat
F2_7861,-88.2368,-148.4909,24.76,37710.11,94219.12,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7862,-88.2391,-147.8811,25.09,38281.12,94460.47,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7863,-88.2412,-147.2394,25.44,38880.64,94717.08,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7864,-88.2431,-146.6188,25.77,39459.08,94967.79,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7865,-88.2446,-146.0247,26.08,40011.79,95210.17,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.0,0.6,,,,,safe_flat
F2_7866,-88.2461,-145.3736,26.43,40616.54,95478.51,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1842.9,0.6,,,,,safe_flat
F2_7867,-88.2315,-150.1912,23.83,36115.09,93561.05,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7868,-88.2343,-149.5789,24.17,36692.38,93796.47,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7869,-88.2368,-148.9897,24.49,37246.27,94025.29,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.5,,,,,safe_flat
F2_7870,-88.2393,-148.3414,24.85,37854.02,94279.66,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7871,-88.2416,-147.7217,25.18,38433.37,94525.32,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7872,-88.2436,-147.0882,25.52,39024.31,94779.07,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7873,-88.2454,-146.4708,25.85,39598.89,95028.84,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7874,-88.247,-145.8499,26.18,40175.69,95282.57,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.0,0.6,,,,,safe_flat
F2_7875,-88.2311,-150.6616,23.58,35676.38,93384.24,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7876,-88.234,-150.0618,23.91,36242.8,93612.85,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7877,-88.2369,-149.4313,24.26,36836.22,93855.62,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7878,-88.2395,-148.8093,24.6,37419.87,94097.6,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.5,,,,,safe_flat
F2_7879,-88.2418,-148.193,24.93,37996.6,94339.83,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7880,-88.244,-147.5637,25.27,38584.02,94589.71,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7881,-88.246,-146.939,25.61,39165.83,94840.31,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7882,-88.2477,-146.3298,25.93,39731.99,95087.12,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7883,-88.2493,-145.6877,26.27,40327.55,95349.87,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.0,0.6,,,,,safe_flat
F2_7884,-88.2337,-150.5236,23.66,35812.9,93439.06,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7885,-88.2366,-149.9152,24.0,36386.36,93671.28,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7886,-88.2394,-149.2879,24.34,36975.83,93913.21,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7887,-88.242,-148.6562,24.69,37567.61,94159.36,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7888,-88.2443,-148.0466,25.02,38137.07,94399.3,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7889,-88.2464,-147.4159,25.36,38724.89,94650.1,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7890,-88.2483,-146.7922,25.69,39304.83,94900.63,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7891,-88.25,-146.1813,26.01,39871.72,95148.48,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7892,-88.2515,-145.5578,26.34,40449.33,95403.99,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.0,0.6,,,,,safe_flat
F2_7893,-88.2364,-150.3782,23.75,35956.16,93496.78,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7894,-88.2393,-149.7529,24.09,36544.49,93735.86,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7895,-88.242,-149.1387,24.43,37120.54,93973.1,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7896,-88.2445,-148.5037,24.77,37714.37,94220.91,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7897,-88.2467,-147.9051,25.09,38272.7,94456.89,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7898,-88.2489,-147.2541,25.45,38878.44,94716.13,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7899,-88.2507,-146.6333,25.78,39454.84,94965.94,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7900,-88.2523,-146.0153,26.1,40027.47,95217.08,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7901,-88.2538,-145.395,26.43,40601.19,95471.66,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.0,0.6,,,,,safe_flat
F2_7902,-88.2391,-150.2266,23.84,36104.9,93556.92,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7903,-88.2419,-149.6049,24.18,36688.79,93795.0,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7904,-88.2445,-148.9886,24.51,37265.86,94033.44,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7905,-88.247,-148.3569,24.86,37855.63,94280.34,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.5,,,,,safe_flat
F2_7906,-88.2492,-147.7552,25.18,38415.93,94517.88,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7907,-88.2513,-147.1031,25.53,39021.77,94777.97,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7908,-88.2531,-146.478,25.86,39601.16,95029.83,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.2,0.6,,,,,safe_flat
F2_7909,-88.2547,-145.8509,26.19,40181.33,95285.07,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.1,0.6,,,,,safe_flat
F2_7910,-88.2388,-150.6799,23.59,35684.4,93387.46,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.9,0.5,,,,,safe_flat
F2_7911,-88.2417,-150.0733,23.93,36254.92,93617.78,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.7,0.5,,,,,safe_flat
F2_7912,-88.2445,-149.4559,24.27,36833.78,93854.61,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.6,0.5,,,,,safe_flat
F2_7913,-88.247,-148.8498,24.59,37400.27,94089.43,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.5,0.5,,,,,safe_flat
F2_7914,-88.2495,-148.2125,24.94,37994.34,94338.88,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.4,0.5,,,,,safe_flat
F2_7915,-88.2516,-147.5904,25.27,38572.74,94584.88,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
F2_7916,-88.2536,-146.9578,25.61,39159.43,94837.54,-70647.24,3007.46,-1820112.03,0.0,1e-06,0.05,0.9048,0.1653,-1843.3,0.6,,,,,safe_flat
